Title,Date,User,Body,Rating 
The future of America,05/25/2013,eye_day,It's so wonderful to have this show on the air. It's not available on my local NPR station so I'm very happy to have it available via podcast. The issues presented are often difficult to sort out but they are crucial and Maria explores the complexities.,5
So thankful.,10/22/2014,BartJHoney,"While any news is good news, one geared toward me and my young family is much appreciated. With a multicultural household (me Hispanic and my wife French) it is nice to be able to have something unique to share with my son.",5
A must listen podcast for anyone living in the GREAT USA!!!,03/04/2015,rapidsan,"Ok so here it goes my fist review...I been a loyal listener of Latino USA for a few years now.
With every podcast I learn and I meditate at the great source of information not only for Latinos but for all of us living in this ethnic blended society, it helps us understand and respect each other differences. My favorite part of the program is ""sabiduria"" a little clip of wisdom from a everyday person.We can learn so much just by listening to one another.My kids listen because I want them to understand the privilege it is to have been born in this country made by immigrants from all parts of the world.",5
Alimento para el alma,03/15/2015,Robycruizer,"Tanto para el expatriado, como para el patriota, Latino USA articula las aspiraciones y los retos de una comunidad tan diversa como sus Nacionalidades.",5
One Of The Best Podcasts Out There,03/15/2015,Boston Anthony,"This podcast is phenomenal! It's totally relevant and always intriguing! One thing that's clear, is that this podcast was designed for EVERYONE, not just Latinos. In fact, I'm not Latino and I can sincerely say that I absolutely love Latino USA!!!",5
Superb show,03/15/2015,YellowLizard,"Latino USA is extraordinarily well put together. I've been listening to it for years. They give voice to a diverse array of ordinary people that other journalists ignore. I always learn something new, and I'm always entertained.",5
Favorite long form journalism show,03/16/2015,ANGER FURY,best English language Latino affairs programming!,5
Favorite podcast of all,03/17/2015,HazanFamily,"Latino USA is a magnificent weekly podcast about Latino, social, and immigration issues. It is politically engaged, stimulating, and mind stretching. You do not need to be a Latino to enjoy it (I am an immigrant, but not a Latino). If you care about justice, inequalities, freedoms, opportunities, human rights, the spirit of survival, and joie de vivre, give it a try. Host Maria Hinojosa is remarkabky engaging. I look forward to it every week.",5
Latino Politics and culture 101,03/27/2015,DITALA cleaning services,"My 3 year old son runs around singing ""Latino USA Maria Hinojosa"" I love every topic picked in the shows keep up the amazing work!",5
Un Placer!,03/27/2015,cazepeda,Just great! They hit every topic I always think about. Only thing I wish they could do but also understand if they won’t/can’t is full spanish audio. Otherwise and anyways a great show.,5
Me encanta!,03/27/2015,Ervern!,Keep up the great work! I'm especially loving Antonia's stories.,5
Great show,03/23/2006,Gwalchgwynn,"I used to enjoy listening to Latino USA on KUT when I lived in Austin. Since I moved away four years ago, I have missed this program and I'm glad to have found it again via podcast. Latino USA is not just for Latinos. It is news from outside the mainstream, that is very professional and well done. I highly recommend it.",5
Can't get enough,06/03/2006,TaniaM,"This is by far one of, if not the best news sources that reports for the Latino population nationwide. Not only does it cover currrent issues in Latin America, but it speaks the truth about what is really happening in the U.S. within the Latino population. I love it and am a loyal listener. THANK YOU FOR THIS PODCAST",5
Latino USA: Required programming for Latinos in the U.S.,08/11/2006,Mardeniz,"Latino USA is required listening for any Latino that lives in the U.S. Its weekly programming includes a recap of political news throughout Latin America, some human interest stories and some relevant cultural tidbits relating to art, music, literature or even sports. The show's host, Maria Hinojosa-- whether she likes it or not--ends up being a gatekeeper of what constitutes news or simply interesting things for Latinos to know. It's a huge responsibility and one she doesn't shy way from.",5
A Fantastic Program,08/21/2007,kralmajales,"Respecfully, I couldn't disagree with Nevada Smith's review more. This program is politically balanced, well produced, and one of the best sources on Latino culture, art, and music. In today's rather vitriolic atmosphere of politics surrounding immigration, this show is a breath of fresh air. This gringo from West Virginia is learning a ton...it has broken down stereotypes that I find in the media all the time. If more people had an open mind and listened to this program, we might have better dialogues about the shifting culture of the United States.",5
Love this show!,10/09/2007,Salvadoreña,More than just a news show it is a reflection of culture and all that comes with it! Highly recomended.,5
