Title,Date,User,Body,Rating 
"What does ""Objectivity"" mean to Journalists of Color",08/03/2016,CCRedmond,"Every Code Switch episode I listen to gives me greater insight as to what it means to be a person of color in this country. This episode was such an eye opening lesson for me as it reminded me once again to always keep an open and questioning mind while listening to anything from the media. To question who their sponsors are, who they think their listeners are and what are their reasons for the report. Thank you for your excellent thought provoking podcast.",5
"Good, but room for improvement",08/05/2016,LoveisintheStars,"I love the concept behind this series. We should all seek out different perspectives and experiences. The hosts are likable and don't pretend to have all the answers. However, that's what's often most frustrating: the episode concludes with the hosts admitting they don't have answers to our current problems and while that's fair, it somewhat mitigates the point of the podcast. If every hot button issue concludes with ""I don't know"" it doesn't inspire more confidence to tune in each week.",4
Don't Believe the Hate,08/05/2016,Chuggface,"I appreciate the space that writers of color have made for themselves in this podcast. It's honest, spoken from their personal experiences and reactions to current news and even reflects the small micro aggressions in daily life. I find it validating to hear these well accomplished people tackling some of the same issues with race, gender and sexuality that I face. I can't wait to hear more.",5
Listen for yourself,08/06/2016,Angelstar260,"But not what I thought it would be. There was 1 really great episode after Dallas. But the other episodes were seemingly young journalist taking about their personal lives and interviewing their friends. Meh, I I subscribed.",3
So excited to find this,08/07/2016,ChristinATX,I have fallen out of love with blogs so I was super glad to find there was a Code Switch podcast. Ideas and perspectives that keep me on my toes. I'm always excited to see a new episode arrive.,5
Excellent!,08/07/2016,RadioAddct,NPR is the best.,5
Excellent show,08/07/2016,Alecmt,This show provides a much needed focused discussion about race in the US and equally well serves as a starting point for conversations with loved ones. I'd like to see some more engagement with the conceptual underpinnings of each topic.,5
a voice for the voiceless,08/07/2016,makeda42,"I am so pleased to find that this was split off as a podcast. At a time when voices of color are being silenced in national media, it is so gratifying to hear these voices speak out about the experiences and frustrations that ""we"" experience. Since the voices are multiple, I don't always recognize my experience, but that is the insight that I crave. NPR is centered in the northeast and now California. I just wish they had more geographically diverse voices on this show. Keep pushing!",4
Thought-provoking & insightful,08/09/2016,Bcay237,I love the exploration of pertinent issues and guest appearances by experts. Definitely needed at this crazy time.,5
Great exploration of race and identity in America,07/11/2016,Baguette_Du_Sorcier,"I was shocked to glance in the reviews of Code Switch and see so many negative reviews--but after reading them, I think they stand as a perfect testimony for why a podcast like this is so needed.",5
Excellent Start,07/12/2016,crsmp,"Great idea...keep it going it'll get better.

Gene practice speaking slower...",3
