Title,Date,User,Body,Rating 
Has become indespensible,06/01/2017,KTallguy,"Great balance of world and local news. I like the format and the guest correspondents. They're flexible and will cover headlines first, but once in awhile they'll do something light hearted. That's welcome in today's world. Up First is now part of my daily routine. Thanks for the voice of sanity, NPR.",5
A new morning ritual,06/01/2017,Wywonder,I am really enjoying this podcast. I have a weird work schedule so I usually miss morning edition when it's on. This is a great morning catch up in NPR style. If you like this podcast you should also listen to NYT's first up. It's also great and a little more in depth on particular topics.,5
Perfect length,06/02/2017,remixin_it,"I like that it's more lighthearted and covers more topics than The NYTs Daily, since I listen to both. It's the perfect length and balance for a quick update.",5
Great way to start the day!,06/02/2017,count_ant,I listen to this podcast every morning; it's a perfect way to get up and going. The hosts cover the top news of the day prior and give you what you need to know for the day ahead.,5
A good overview of top stories,06/02/2017,Lib in SC,"While not the caliber of The Daily, the show has gotten better in the last couple months, and it does give you more of a complete overview of important stories. It's a light tone for the most part, but they're good reporters.",4
Exactly what I want,06/02/2017,helen15,I love how to the point this podcast is. Great to put on when doing morning stretches and it's a welcome relief from traditional morning/evening news stations.,5
"Short, informative, awesome.",06/02/2017,spork4beans,.,5
Quick and easy,06/02/2017,LEB_96,Great to listen to while getting ready every morning!!!,4
Great start to my morning!,06/02/2017,8675309jen,I love the brief concise format on a daily basis. Great way to start my day!,5
Why Choose?,06/03/2017,pamfaulknet,Listen to Up First AND The Daily.,4
"Love it, but...",06/03/2017,Wallyhimself,"Great to wake up to, but since when are there only five days in a week? Does the news stop on Saturday and Sunday? I would have rated it higher if it appeared seven days a week.",4
I love it,06/04/2017,jessicatwg,Best way to start my day. Day doesn't feel likes it's started without it. My only wish is that there were episodes on the weekend!!,5
My go-to morning listen,06/04/2017,Nurse Keith,"As a professional podcaster, I can say without reservations that Up First is the first place I go every morning to get my day going and set my sights on what to pay attention to throughout the day. A new reliable voice in my feed.",5
Top notch,06/05/2017,Highway Henry,This podcast is only 6 episodes in right now but it is fantastic. Assuming this was created to counter The Daily by NYT radio and my goodness does it. The Daily is unbearable after listening to this.,5
Incredibly biased commentary,06/05/2017,Yak dong,About two minutes of news and ten minutes of New York style judgement. Requires listeners to sift through the biased PC commentary for few actual verifiable facts.,1
Great way to get caught up on news,06/05/2017,monkey-pjs,This is an excellent news podcast. It is short and to the point while also going into enough details to help you understand each news story they tackle. I am excited each day by the stories they chose to cover. Keep up the good work.,5
Short and Sweet,06/05/2017,Moops210,This podcast is perfect for my morning. I listen before I read the paper and it helps me understand the news.,5
awesome,06/05/2017,chicago based,listen everyday,5
Your Morning Brief,06/05/2017,PC0ck,This podcast is an awesome way to get your morning news. It's just long enough to give you the info you need but not too long that you lose interest. The hosts do a great job of breaking down the issues so you don't have to be an expert to understand what's going on in the world. Another win from NPR. Thank you for all you do.,5
Love it!,05/26/2017,hcaban,Won't start my day without it. Thank you!,5
The ideal morning news podcast,05/27/2017,Christen1298,"I love this podcast! Its a fun and easy way to get the top headlines in the morning, and I love that it is more casual than NYT's The Daily but still informative and nuanced reporting. Bonus: it's almost exactly the same length as my commute in the morning, so it fits into my schedule perfectly.",5
Best way to start me day!,05/27/2017,MWHoops10,"Quick, easy and exactly the right amount of news.",5
Cutesy and unserious,05/28/2017,Dr. &y,"The NYT one is way better. ""Up First"" gives no more depth or context than I can get from skimming headlines.",2
Listen every morning!,05/28/2017,OR Liz,Great way to stay on top of the news.,5
My favorite shady news anchors,05/29/2017,The Evil Gentleman,I appreciate that they aren't all stuffy and uptight. They aren't scared to throw a little shade at certain politicians who deserve it.,5
Good prospectus of morning edition,05/29/2017,MorimotoJute,And they work on national holidays. So there's that too.,5
Every Morning,05/30/2017,ShanLest,Every morning I start with NPR UpFirst.,5
I recommend,05/30/2017,wcg49,Great program. Gives you a brief summary of the major stories of the day. I listen every day.,5
I listen to this back to back with The Daily,05/30/2017,Kek0866,"I love this podcast and listen to it right before or after The Daily. It's nice that the stories covered don't overlap or repeat very often. Overall, great little morning news update!",5
Awesome!,05/30/2017,DaleObie,"A generous portion of important news stories, a dash of pop culture, and a perfect mix of humor and awesome rapport. I love it!",5
Great Preview of the Day,05/31/2017,Placmb,I listen to Up First every morning. This gives a brief preview of 2-3 items and what you need to know about them. It helps me to then know what to listen for throughout the day from various news sources. A number of people have commented about The Daily which I listen to every morning too. I find the two podcasts cover similar material but in different ways. They complement each other well.,5
