Title,Date,User,Body,Rating 
listen to this podcast and more!,02/12/2016,BÄLSÄC,I loved the previous version of the podcast with Ken Rudin and Ron Elving and I continue to love this podcast. it's the difference between the two Van Halens people. Quit whining and appreciate it and Ken Rudin's Political Junkie podcast. Listen to both and appreciate that you have the opportunity to enjoy both. Keep up the good work and I hope you can do a co podcast with Ken Rudin. He and Ron started this whole thing and it would be great to see alignment over competition.,5
Love it!,02/12/2016,happydogmisha,A casual conversation among reporters that gives a little more insight about what is happening in politics.,5
Great to get caught up!,02/12/2016,Theuser620,This is a great podcast to listen to in order to get your politics update without a circle jerk of biased nonsense.,5
I love this!,02/12/2016,CM Clark,I love politics! I love this Podcast! Fantastic work! Keep it up!,5
Thorough and entertaining,02/12/2016,Thadwill,I've enjoyed the NPR politics coverage. You get a more in depth review of the week's politics (really just primaries now). This is the audio version of Gwen Ifill's Washington Week. A good listen while relaxing in the hot tub.,5
Love it!,02/12/2016,KSS_Bentley,Great job gang!,5
Fun Podcast,02/12/2016,Nickname is...,I like the light hearted yet insightful discussion on this podcast. Similar feel to Planet money which I also enjoy. Keep it going.,5
Best. Podcast. Ever.,02/12/2016,Alennah18,"This is hands down one of my favorite podcasts. The great variety of guests discuss the most recent political events and issues in a way that's relevant and accessible. It's a podcast I look forward to listening to and, as someone who previously has had minimal interest in politics, that's saying a lot. I highly recommend!",5
Expert Analysis,02/12/2016,Ericy Franky,And a few laughs. What more can you ask for?,5
Great stuff!,02/13/2016,Venturahome,Can't wait to hear it.,5
Best ever,02/13/2016,J1menez,I love this podcasts,5
Awesome,02/13/2016,Rossyduncan,"Very good, up to date, and helps me stay up to date on the 2016 campaign",5
Great Weekly Updates,02/13/2016,CoolPiperJohn,"I really enjoy the weekly updates on the candidates. It’s a good balance of factual information presented by what sounds like a fun group of friends. Guests from local NPR stations are always a nice addition. The Podcast quality is also excellent. Good audio quality, fast back and forth with no dead time. Great job!",5
Politics for everyone,02/13/2016,Hoagieduck,"Whether you are a hardcore political junkie or a casual observer, there is interesting analysis here that will keep you coming back. Very entertaining and informative",5
Great,02/13/2016,Mmmelmc,This podcast does a great job of covering both parties. I look forward to the weekly roundup each week.,5
Good Quick take,02/13/2016,teacherfish,Enjoy the quick take on politics!,5
Great!,02/11/2016,January.joy,This podcast makes news fun. It's informative and well presented.,5
Great podcast!,02/11/2016,Rcp19912013,"Informative, entertaining, and unbiased.",5
Love the humor...,02/11/2016,NPR Listener for many years,I love the humor they bring to a very long process.,5
Big Fan from Day 1,02/11/2016,T. Ten Rub,I have been listening from when you released episode #1 and I think all of you are doing a great job. I like the diversity of the reporters. The conversation is lively. The length is just right. Keep up the good work.,5
I love the NPR politics podcast,02/11/2016,Pythagoras23,This is a great podcast to hear about the 2016 Presidential Race!,5
An unbiased one-stop-shop for weekly political news,02/11/2016,colinmansfield,"This is an awesome podcast, simply put. I've been blown away at how unbiased and professional the hosts are, especially during campaign season. With about two episodes a week, this podcast will keep you up to date with current political news without becoming overwhelming. Great job NPR!",5
Do yourself a favor and take a listen,02/11/2016,yomtuan,The best.,5
Excellent podcast,02/11/2016,Retrotopolis,Excellent analysis and news source. About as unbiased as you can get. Keep up the great work.,5
Excellent,02/11/2016,Justinhokie,"If you like politics just listen to it, you will thank me",5
Great insight!,02/11/2016,Lid32,Good comments and info from everyone involved. Definitely recommend to keep on top of election news.,5
Great for politics junkies,02/11/2016,cshearer,"This is like listening in on a discussion about the latest 2016 election events with a bunch of wonky, funny nerds who know what they are talking about because they are there in the field. Amusing and informative.",5
Love the podcast,02/11/2016,KCW31,Listen every week! I love this podcast - very informative!,5
Helpful; I'd also be interested in data,02/11/2016,Byrd Nick,The reporting and conversation is great. One thing I'd be interested in would be data -- and not just polls.,4
Informative,02/12/2016,Laislarose,Keeps me plugged in without bias rhetoric.,5
Just wonky enough,02/12/2016,Kyle Oliver,Love the combination of playful and analytical. The hosts and panels are great. This is THE place where I get my political news.,5
Super!,02/12/2016,S&P 501,And intelligent and unbiased discussion of the week's events in politics.,5
Poltikin,02/12/2016,Horismoku,Quenches my political thirst.,5
Great!,02/12/2016,Jmpjmpjmpjmpjmp,"Legitimate analysis, done in a humorous, personable manner. I look forward to the new podcast each week!!",5
Great Podcast!,02/12/2016,youth on the run,"Randomly found this podcast a couple of months ago and have been hooked ever since. Great commentary with some solid humor. Sam, Ron, Sarah, Domenico, and crew do a incredible job of making sure the main topics are covered. Keep up the good work!",5
I like this,02/12/2016,Cary A G,"I miss Talk of the Nation political conversation, and I do like Ken Rudin's pod cast, but I must admit that I do like this a bunch. I am somewhat older than the podcasters and I like hearing what people who (I think) are in thier 20 and 30s....not that I agree with them, but I do like hearing what my daughter thinks (if she talked to me about politics).",5
I Look forward to every episode,02/10/2016,ZzzzZephyr,A+,5
My go-to during election season,02/10/2016,Niffy fitty,I only wish they posted more frequently.,5
